filename,label
Dataset/Train/fish_image_1165.jpg,fish
Dataset/Train/fish_image_1166.jpg,fish
Dataset/Train/fish_image_1167.jpg,fish
Dataset/Train/fish_image_1169.jpg,fish
Dataset/Train/fish_image_117.jpg,fish
Dataset/Train/fish_image_1170.jpg,fish
Dataset/Train/fish_image_1171.jpg,fish
Dataset/Train/fish_image_1172.jpg,fish
Dataset/Train/fish_image_1173.jpg,fish
Dataset/Train/fish_image_1174.jpg,fish
Dataset/Train/fish_image_1175.jpg,fish
Dataset/Train/fish_image_1176.jpg,fish
Dataset/Train/fish_image_1177.jpg,fish
Dataset/Train/fish_image_1178.jpg,fish
Dataset/Train/fish_image_1179.jpg,fish
Dataset/Train/fish_image_1180.jpg,fish
Dataset/Train/fish_image_1181.jpg,fish
Dataset/Train/fish_image_1182.jpg,fish
Dataset/Train/fish_image_1183.jpg,fish
Dataset/Train/fish_image_1185.jpg,fish
Dataset/Train/fish_image_1186.jpg,fish
Dataset/Train/fish_image_1187.jpg,fish
Dataset/Train/fish_image_1188.jpg,fish
Dataset/Train/fish_image_1189.jpg,fish
Dataset/Train/fish_image_119.jpg,fish
Dataset/Train/fish_image_1190.jpg,fish
Dataset/Train/fish_image_1191.jpg,fish
Dataset/Train/fish_image_1192.jpg,fish
Dataset/Train/fish_image_1193.jpg,fish
Dataset/Train/fish_image_1194.jpg,fish
Dataset/Train/fish_image_1195.jpg,fish
Dataset/Train/fish_image_1196.jpg,fish
Dataset/Train/fish_image_1197.jpg,fish
Dataset/Train/fish_image_1199.jpg,fish
Dataset/Train/fish_image_1200.jpg,fish
Dataset/Train/fish_image_1201.jpg,fish
Dataset/Train/fish_image_1202.jpg,fish
Dataset/Train/fish_image_1203.jpg,fish
Dataset/Train/fish_image_1204.jpg,fish
Dataset/Train/fish_image_1205.jpg,fish
Dataset/Train/fish_image_1206.jpg,fish
Dataset/Train/fish_image_1207.jpg,fish
Dataset/Train/fish_image_1208.jpg,fish
Dataset/Train/fish_image_1209.jpg,fish
Dataset/Train/fish_image_1210.jpg,fish
Dataset/Train/fish_image_1211.jpg,fish
Dataset/Train/fish_image_1212.jpg,fish
Dataset/Train/fish_image_1214.jpg,fish
Dataset/Train/fish_image_1215.jpg,fish
Dataset/Train/fish_image_1216.jpg,fish
Dataset/Train/fish_image_1218.jpg,fish
Dataset/Train/fish_image_1219.jpg,fish
Dataset/Train/fish_image_1220.jpg,fish
Dataset/Train/fish_image_1221.jpg,fish
Dataset/Train/fish_image_1224.jpg,fish
Dataset/Train/fish_image_1225.jpg,fish
Dataset/Train/fish_image_1226.jpg,fish
Dataset/Train/fish_image_1227.jpg,fish
Dataset/Train/fish_image_1228.jpg,fish
Dataset/Train/fish_image_1229.jpg,fish
Dataset/Train/fish_image_123.jpg,fish
Dataset/Train/fish_image_1230.jpg,fish
Dataset/Train/fish_image_1231.jpg,fish
Dataset/Train/fish_image_1232.jpg,fish
Dataset/Train/fish_image_1233.jpg,fish
Dataset/Train/fish_image_1234.jpg,fish
Dataset/Train/fish_image_1235.jpg,fish
Dataset/Train/fish_image_1236.jpg,fish
Dataset/Train/fish_image_1237.jpg,fish
Dataset/Train/fish_image_1238.jpg,fish
Dataset/Train/fish_image_1239.jpg,fish
Dataset/Train/fish_image_124.jpg,fish
Dataset/Train/fish_image_1240.jpg,fish
Dataset/Train/fish_image_1241.jpg,fish
Dataset/Train/fish_image_1242.jpg,fish
Dataset/Train/fish_image_1243.jpg,fish
Dataset/Train/fish_image_1244.jpg,fish
Dataset/Train/fish_image_1247.jpg,fish
Dataset/Train/fish_image_1248.jpg,fish
Dataset/Train/fish_image_1249.jpg,fish
Dataset/Train/fish_image_125.jpg,fish
Dataset/Train/fish_image_1250.jpg,fish
Dataset/Train/fish_image_1251.jpg,fish
Dataset/Train/fish_image_1252.jpg,fish
Dataset/Train/fish_image_1253.jpg,fish
Dataset/Train/fish_image_1254.jpg,fish
Dataset/Train/fish_image_1255.jpg,fish
Dataset/Train/fish_image_1256.jpg,fish
Dataset/Train/fish_image_1257.jpg,fish
Dataset/Train/fish_image_1258.jpg,fish
Dataset/Train/fish_image_1259.jpg,fish
Dataset/Train/fish_image_1260.jpg,fish
Dataset/Train/fish_image_1261.jpg,fish
Dataset/Train/fish_image_1262.jpg,fish
Dataset/Train/fish_image_1263.jpg,fish
Dataset/Train/fish_image_1264.jpg,fish
Dataset/Train/fish_image_1265.jpg,fish
Dataset/Train/fish_image_1266.jpg,fish
Dataset/Train/fish_image_1267.jpg,fish
Dataset/Train/fish_image_1268.jpg,fish
Dataset/Train/fish_image_1269.jpg,fish
Dataset/Train/fish_image_127.jpg,fish
Dataset/Train/fish_image_1270.jpg,fish
Dataset/Train/fish_image_1271.jpg,fish
Dataset/Train/fish_image_1272.jpg,fish
Dataset/Train/fish_image_1273.jpg,fish
Dataset/Train/fish_image_1274.jpg,fish
Dataset/Train/fish_image_1275.jpg,fish
Dataset/Train/fish_image_1277.jpg,fish
Dataset/Train/fish_image_1278.jpg,fish
Dataset/Train/fish_image_128.jpg,fish
Dataset/Train/fish_image_1280.jpg,fish
Dataset/Train/fish_image_1281.jpg,fish
Dataset/Train/fish_image_1282.jpg,fish
Dataset/Train/fish_image_1284.jpg,fish
Dataset/Train/fish_image_1285.jpg,fish
Dataset/Train/fish_image_1286.jpg,fish
Dataset/Train/fish_image_1287.jpg,fish
Dataset/Train/fish_image_1288.jpg,fish
Dataset/Train/fish_image_1289.jpg,fish
Dataset/Train/fish_image_129.jpg,fish
Dataset/Train/fish_image_1290.jpg,fish
Dataset/Train/fish_image_1292.jpg,fish
Dataset/Train/fish_image_1294.jpg,fish
Dataset/Train/fish_image_1295.jpg,fish
Dataset/Train/fish_image_1296.jpg,fish
Dataset/Train/fish_image_1297.jpg,fish
Dataset/Train/fish_image_1299.jpg,fish
Dataset/Train/fish_image_13.jpg,fish
Dataset/Train/fish_image_1300.jpg,fish
Dataset/Train/fish_image_1301.jpg,fish
Dataset/Train/fish_image_1303.jpg,fish
Dataset/Train/fish_image_1304.jpg,fish
Dataset/Train/fish_image_1305.jpg,fish
Dataset/Train/fish_image_1306.jpg,fish
Dataset/Train/fish_image_1307.jpg,fish
Dataset/Train/fish_image_1308.jpg,fish
Dataset/Train/fish_image_1309.jpg,fish
Dataset/Train/fish_image_131.jpg,fish
Dataset/Train/fish_image_1310.jpg,fish
Dataset/Train/fish_image_1311.jpg,fish
Dataset/Train/fish_image_1312.jpg,fish
Dataset/Train/fish_image_1313.jpg,fish
Dataset/Train/fish_image_1314.jpg,fish
Dataset/Train/fish_image_1315.jpg,fish
Dataset/Train/fish_image_1316.jpg,fish
Dataset/Train/fish_image_1318.jpg,fish
Dataset/Train/fish_image_1319.jpg,fish
Dataset/Train/fish_image_132.jpg,fish
Dataset/Train/fish_image_1320.jpg,fish
Dataset/Train/fish_image_1322.jpg,fish
Dataset/Train/fish_image_1323.jpg,fish
Dataset/Train/fish_image_1324.jpg,fish
Dataset/Train/fish_image_1325.jpg,fish
Dataset/Train/fish_image_1326.jpg,fish
Dataset/Train/fish_image_1327.jpg,fish
Dataset/Train/fish_image_1329.jpg,fish
Dataset/Train/fish_image_133.jpg,fish
Dataset/Train/fish_image_1331.jpg,fish
Dataset/Train/fish_image_1333.jpg,fish
Dataset/Train/fish_image_1335.jpg,fish
Dataset/Train/fish_image_1337.jpg,fish
Dataset/Train/fish_image_1339.jpg,fish
Dataset/Train/fish_image_134.jpg,fish
Dataset/Train/fish_image_1341.jpg,fish
Dataset/Train/fish_image_1342.jpg,fish
Dataset/Train/fish_image_1344.jpg,fish
Dataset/Train/fish_image_1345.jpg,fish
Dataset/Train/fish_image_1346.jpg,fish
Dataset/Train/fish_image_1348.jpg,fish
Dataset/Train/fish_image_1349.jpg,fish
Dataset/Train/fish_image_135.jpg,fish
Dataset/Train/fish_image_1352.jpg,fish
Dataset/Train/fish_image_1353.jpg,fish
Dataset/Train/fish_image_1354.jpg,fish
Dataset/Train/fish_image_1356.jpg,fish
Dataset/Train/fish_image_1357.jpg,fish
Dataset/Train/fish_image_1358.jpg,fish
Dataset/Train/fish_image_1359.jpg,fish
Dataset/Train/fish_image_136.jpg,fish
Dataset/Train/fish_image_1361.jpg,fish
Dataset/Train/fish_image_1362.jpg,fish
Dataset/Train/fish_image_1363.jpg,fish
Dataset/Train/fish_image_1365.jpg,fish
Dataset/Train/fish_image_1366.jpg,fish
Dataset/Train/fish_image_1367.jpg,fish
Dataset/Train/fish_image_1368.jpg,fish
Dataset/Train/fish_image_1369.jpg,fish
Dataset/Train/fish_image_137.jpg,fish
Dataset/Train/fish_image_1372.jpg,fish
Dataset/Train/fish_image_1373.jpg,fish
Dataset/Train/fish_image_1374.jpg,fish
Dataset/Train/fish_image_1375.jpg,fish
Dataset/Train/fish_image_1377.jpg,fish
Dataset/Train/fish_image_1378.jpg,fish
Dataset/Train/fish_image_1379.jpg,fish
Dataset/Train/fish_image_138.jpg,fish
Dataset/Train/fish_image_1380.jpg,fish
Dataset/Train/fish_image_139.jpg,fish
Dataset/Train/fish_image_140.jpg,fish
Dataset/Train/fish_image_141.jpg,fish
Dataset/Train/fish_image_142.jpg,fish
Dataset/Train/fish_image_143.jpg,fish
Dataset/Train/fish_image_144.jpg,fish
Dataset/Train/fish_image_145.jpg,fish
Dataset/Train/fish_image_146.jpg,fish
Dataset/Train/fish_image_147.jpg,fish
Dataset/Train/fish_image_148.jpg,fish
Dataset/Train/fish_image_149.jpg,fish
Dataset/Train/fish_image_15.jpg,fish
Dataset/Train/fish_image_151.jpg,fish
Dataset/Train/fish_image_152.jpg,fish
Dataset/Train/fish_image_153.jpg,fish
Dataset/Train/fish_image_154.jpg,fish
Dataset/Train/fish_image_156.jpg,fish
Dataset/Train/fish_image_158.jpg,fish
Dataset/Train/fish_image_159.jpg,fish
Dataset/Train/fish_image_16.jpg,fish
Dataset/Train/fish_image_160.jpg,fish
Dataset/Train/fish_image_161.jpg,fish
Dataset/Train/fish_image_162.jpg,fish
Dataset/Train/fish_image_164.jpg,fish
Dataset/Train/fish_image_165.jpg,fish
Dataset/Train/fish_image_166.jpg,fish
Dataset/Train/fish_image_167.jpg,fish
Dataset/Train/fish_image_168.jpg,fish
Dataset/Train/fish_image_17.jpg,fish
Dataset/Train/fish_image_170.jpg,fish
Dataset/Train/fish_image_172.jpg,fish
Dataset/Train/fish_image_173.jpg,fish
Dataset/Train/fish_image_174.jpg,fish
Dataset/Train/fish_image_175.jpg,fish
Dataset/Train/fish_image_176.jpg,fish
Dataset/Train/fish_image_178.jpg,fish
Dataset/Train/fish_image_179.jpg,fish
Dataset/Train/fish_image_18.jpg,fish
Dataset/Train/fish_image_180.jpg,fish
Dataset/Train/fish_image_181.jpg,fish
Dataset/Train/fish_image_182.jpg,fish
Dataset/Train/fish_image_183.jpg,fish
Dataset/Train/fish_image_184.jpg,fish
Dataset/Train/fish_image_185.jpg,fish
Dataset/Train/fish_image_187.jpg,fish
Dataset/Train/fish_image_188.jpg,fish
Dataset/Train/fish_image_189.jpg,fish
Dataset/Train/fish_image_19.jpg,fish
Dataset/Train/fish_image_190.jpg,fish
Dataset/Train/fish_image_191.jpg,fish
Dataset/Train/fish_image_192.jpg,fish
Dataset/Train/fish_image_193.jpg,fish
Dataset/Train/fish_image_194.jpg,fish
Dataset/Train/fish_image_195.jpg,fish
Dataset/Train/fish_image_198.jpg,fish
Dataset/Train/fish_image_199.jpg,fish
Dataset/Train/fish_image_2.jpg,fish
Dataset/Train/fish_image_20.jpg,fish
Dataset/Train/fish_image_200.jpg,fish
Dataset/Train/fish_image_202.jpg,fish
Dataset/Train/fish_image_203.jpg,fish
Dataset/Train/fish_image_204.jpg,fish
Dataset/Train/fish_image_205.jpg,fish
Dataset/Train/fish_image_206.jpg,fish
Dataset/Train/fish_image_207.jpg,fish
Dataset/Train/fish_image_209.jpg,fish
Dataset/Train/fish_image_21.jpg,fish
Dataset/Train/fish_image_210.jpg,fish
Dataset/Train/fish_image_211.jpg,fish
Dataset/Train/fish_image_212.jpg,fish
Dataset/Train/fish_image_213.jpg,fish
Dataset/Train/fish_image_214.jpg,fish
Dataset/Train/fish_image_215.jpg,fish
Dataset/Train/fish_image_217.jpg,fish
Dataset/Train/fish_image_219.jpg,fish
Dataset/Train/fish_image_22.jpg,fish
Dataset/Train/fish_image_220.jpg,fish
Dataset/Train/fish_image_221.jpg,fish
Dataset/Train/fish_image_222.jpg,fish
Dataset/Train/fish_image_224.jpg,fish
Dataset/Train/fish_image_225.jpg,fish
Dataset/Train/fish_image_226.jpg,fish
Dataset/Train/fish_image_227.jpg,fish
Dataset/Train/fish_image_228.jpg,fish
Dataset/Train/fish_image_229.jpg,fish
Dataset/Train/fish_image_23.jpg,fish
Dataset/Train/fish_image_231.jpg,fish
Dataset/Train/fish_image_233.jpg,fish
Dataset/Train/fish_image_234.jpg,fish
Dataset/Train/fish_image_235.jpg,fish
Dataset/Train/fish_image_238.jpg,fish
Dataset/Train/fish_image_24.jpg,fish
Dataset/Train/fish_image_240.jpg,fish
Dataset/Train/fish_image_241.jpg,fish
Dataset/Train/fish_image_242.jpg,fish
Dataset/Train/fish_image_243.jpg,fish
Dataset/Train/fish_image_245.jpg,fish
Dataset/Train/fish_image_246.jpg,fish
Dataset/Train/fish_image_247.jpg,fish
Dataset/Train/fish_image_248.jpg,fish
Dataset/Train/fish_image_249.jpg,fish
Dataset/Train/fish_image_25.jpg,fish
Dataset/Train/fish_image_251.jpg,fish
Dataset/Train/fish_image_252.jpg,fish
Dataset/Train/fish_image_253.jpg,fish
Dataset/Train/fish_image_254.jpg,fish
Dataset/Train/fish_image_255.jpg,fish
Dataset/Train/fish_image_256.jpg,fish
Dataset/Train/fish_image_257.jpg,fish
Dataset/Train/fish_image_258.jpg,fish
Dataset/Train/fish_image_259.jpg,fish
Dataset/Train/fish_image_26.jpg,fish
Dataset/Train/fish_image_260.jpg,fish
Dataset/Train/fish_image_261.jpg,fish
Dataset/Train/fish_image_262.jpg,fish
Dataset/Train/fish_image_263.jpg,fish
Dataset/Train/fish_image_265.jpg,fish
Dataset/Train/fish_image_266.jpg,fish
Dataset/Train/fish_image_267.jpg,fish
Dataset/Train/fish_image_268.jpg,fish
Dataset/Train/fish_image_269.jpg,fish
Dataset/Train/fish_image_27.jpg,fish
Dataset/Train/fish_image_270.jpg,fish
Dataset/Train/fish_image_271.jpg,fish
Dataset/Train/fish_image_272.jpg,fish
Dataset/Train/fish_image_273.jpg,fish
Dataset/Train/fish_image_275.jpg,fish
Dataset/Train/fish_image_276.jpg,fish
Dataset/Train/fish_image_277.jpg,fish
Dataset/Train/fish_image_279.jpg,fish
Dataset/Train/fish_image_280.jpg,fish
Dataset/Train/fish_image_281.jpg,fish
Dataset/Train/fish_image_283.jpg,fish
Dataset/Train/fish_image_284.jpg,fish
Dataset/Train/fish_image_285.jpg,fish
Dataset/Train/fish_image_286.jpg,fish
Dataset/Train/fish_image_287.jpg,fish
Dataset/Train/fish_image_288.jpg,fish
Dataset/Train/fish_image_289.jpg,fish
Dataset/Train/fish_image_29.jpg,fish
Dataset/Train/fish_image_290.jpg,fish
Dataset/Train/fish_image_293.jpg,fish
Dataset/Train/fish_image_294.jpg,fish
Dataset/Train/fish_image_295.jpg,fish
Dataset/Train/fish_image_296.jpg,fish
Dataset/Train/fish_image_298.jpg,fish
Dataset/Train/fish_image_299.jpg,fish
Dataset/Train/fish_image_30.jpg,fish
Dataset/Train/fish_image_300.jpg,fish
Dataset/Train/fish_image_301.jpg,fish
Dataset/Train/fish_image_302.jpg,fish
Dataset/Train/fish_image_303.jpg,fish
Dataset/Train/fish_image_307.jpg,fish
Dataset/Train/fish_image_308.jpg,fish
Dataset/Train/fish_image_311.jpg,fish
Dataset/Train/fish_image_312.jpg,fish
Dataset/Train/fish_image_315.jpg,fish
Dataset/Train/fish_image_316.jpg,fish
Dataset/Train/fish_image_317.jpg,fish
Dataset/Train/fish_image_32.jpg,fish
Dataset/Train/fish_image_320.jpg,fish
Dataset/Train/fish_image_321.jpg,fish
Dataset/Train/fish_image_322.jpg,fish
Dataset/Train/fish_image_323.jpg,fish
Dataset/Train/fish_image_324.jpg,fish
Dataset/Train/fish_image_325.jpg,fish
Dataset/Train/fish_image_326.jpg,fish
Dataset/Train/fish_image_327.jpg,fish
Dataset/Train/fish_image_328.jpg,fish
Dataset/Train/fish_image_329.jpg,fish
Dataset/Train/fish_image_33.jpg,fish
Dataset/Train/fish_image_330.jpg,fish
Dataset/Train/fish_image_331.jpg,fish
Dataset/Train/fish_image_332.jpg,fish
Dataset/Train/fish_image_333.jpg,fish
Dataset/Train/fish_image_334.jpg,fish
Dataset/Train/fish_image_335.jpg,fish
Dataset/Train/fish_image_336.jpg,fish
Dataset/Train/fish_image_337.jpg,fish
Dataset/Train/fish_image_338.jpg,fish
Dataset/Train/fish_image_339.jpg,fish
Dataset/Train/fish_image_34.jpg,fish
Dataset/Train/fish_image_340.jpg,fish
Dataset/Train/fish_image_341.jpg,fish
Dataset/Train/fish_image_342.jpg,fish
Dataset/Train/fish_image_343.jpg,fish
Dataset/Train/fish_image_344.jpg,fish
Dataset/Train/fish_image_345.jpg,fish
Dataset/Train/fish_image_346.jpg,fish
Dataset/Train/fish_image_347.jpg,fish
Dataset/Train/fish_image_349.jpg,fish
Dataset/Train/fish_image_35.jpg,fish
Dataset/Train/fish_image_350.jpg,fish
Dataset/Train/fish_image_352.jpg,fish
Dataset/Train/fish_image_353.jpg,fish
Dataset/Train/fish_image_354.jpg,fish
Dataset/Train/fish_image_356.jpg,fish
Dataset/Train/fish_image_357.jpg,fish
Dataset/Train/fish_image_358.jpg,fish
Dataset/Train/fish_image_359.jpg,fish
Dataset/Train/fish_image_363.jpg,fish
Dataset/Train/fish_image_364.jpg,fish
Dataset/Train/fish_image_365.jpg,fish
Dataset/Train/fish_image_366.jpg,fish
Dataset/Train/fish_image_368.jpg,fish
Dataset/Train/fish_image_369.jpg,fish
Dataset/Train/fish_image_37.jpg,fish
Dataset/Train/fish_image_370.jpg,fish
Dataset/Train/fish_image_372.jpg,fish
Dataset/Train/fish_image_373.jpg,fish
Dataset/Train/fish_image_375.jpg,fish
Dataset/Train/fish_image_376.jpg,fish
Dataset/Train/fish_image_377.jpg,fish
Dataset/Train/fish_image_378.jpg,fish
Dataset/Train/fish_image_379.jpg,fish
Dataset/Train/fish_image_380.jpg,fish
Dataset/Train/fish_image_381.jpg,fish
Dataset/Train/fish_image_382.jpg,fish
Dataset/Train/fish_image_383.jpg,fish
Dataset/Train/fish_image_384.jpg,fish
Dataset/Train/fish_image_385.jpg,fish
Dataset/Train/fish_image_386.jpg,fish
Dataset/Train/fish_image_387.jpg,fish
Dataset/Train/fish_image_388.jpg,fish
Dataset/Train/fish_image_390.jpg,fish
Dataset/Train/fish_image_392.jpg,fish
Dataset/Train/fish_image_393.jpg,fish
Dataset/Train/fish_image_394.jpg,fish
Dataset/Train/fish_image_396.jpg,fish
Dataset/Train/fish_image_397.jpg,fish
Dataset/Train/fish_image_398.jpg,fish
Dataset/Train/fish_image_4.jpg,fish
Dataset/Train/fish_image_40.jpg,fish
Dataset/Train/fish_image_400.jpg,fish
Dataset/Train/fish_image_401.jpg,fish
Dataset/Train/fish_image_402.jpg,fish
Dataset/Train/fish_image_404.jpg,fish
Dataset/Train/fish_image_405.jpg,fish
Dataset/Train/fish_image_406.jpg,fish
Dataset/Train/fish_image_407.jpg,fish
Dataset/Train/fish_image_409.jpg,fish
Dataset/Train/fish_image_41.jpg,fish
Dataset/Train/fish_image_410.jpg,fish
Dataset/Train/fish_image_411.jpg,fish
Dataset/Train/fish_image_412.jpg,fish
Dataset/Train/fish_image_413.jpg,fish
Dataset/Train/fish_image_414.jpg,fish
Dataset/Train/fish_image_415.jpg,fish
Dataset/Train/fish_image_416.jpg,fish
Dataset/Train/fish_image_417.jpg,fish
Dataset/Train/fish_image_420.jpg,fish
Dataset/Train/fish_image_421.jpg,fish
Dataset/Train/fish_image_422.jpg,fish
Dataset/Train/fish_image_424.jpg,fish
Dataset/Train/fish_image_425.jpg,fish
Dataset/Train/fish_image_426.jpg,fish
Dataset/Train/fish_image_427.jpg,fish
Dataset/Train/fish_image_428.jpg,fish
Dataset/Train/fish_image_429.jpg,fish
Dataset/Train/fish_image_43.jpg,fish
Dataset/Train/fish_image_430.jpg,fish
Dataset/Train/fish_image_431.jpg,fish
Dataset/Train/fish_image_432.jpg,fish
Dataset/Train/fish_image_434.jpg,fish
Dataset/Train/fish_image_435.jpg,fish
Dataset/Train/fish_image_436.jpg,fish
Dataset/Train/fish_image_437.jpg,fish
Dataset/Train/fish_image_438.jpg,fish
Dataset/Train/fish_image_439.jpg,fish
Dataset/Train/fish_image_44.jpg,fish
Dataset/Train/fish_image_440.jpg,fish
Dataset/Train/fish_image_441.jpg,fish
Dataset/Train/fish_image_442.jpg,fish
Dataset/Train/fish_image_443.jpg,fish
Dataset/Train/fish_image_444.jpg,fish
Dataset/Train/fish_image_445.jpg,fish
Dataset/Train/fish_image_446.jpg,fish
Dataset/Train/fish_image_447.jpg,fish
